Name,URI,Region GSS code,Period,Sales volume,Reporting period,Average price All property types,Percentage change (yearly) All property types,Percentage change (monthly) All property types,House price index All property types,Sales volume All property types,Average price Detached houses,Percentage change (yearly) Detached houses,Percentage change (monthly) Detached houses,House price index Detached houses,Average price Semi-detached houses,Percentage change (yearly) Semi-detached houses,Percentage change (monthly) Semi-detached houses,House price index Semi-detached houses,Average price Terraced houses,Percentage change (yearly) Terraced houses,Percentage change (monthly) Terraced houses,House price index Terraced houses,Average price Flats and maisonettes,Percentage change (yearly) Flats and maisonettes,Percentage change (monthly) Flats and maisonettes,House price index Flats and maisonettes,Average price First-time buyers,Percentage change (yearly) First-time buyers,Percentage change (monthly) First-time buyers,House price index First-time buyers,Average price Former owner-occupiers,Percentage change (yearly) Former owner-occupiers,Percentage change (monthly) Former owner-occupiers,House price index Former owner-occupiers,Average price Cash purchases,Percentage change (yearly) Cash purchases,Percentage change (monthly) Cash purchases,House price index Cash purchases,Sales volume Cash purchases,Average price Mortgage purchases,Percentage change (yearly) Mortgage purchases,Percentage change (monthly) Mortgage purchases,House price index Mortgage purchases,Sales volume Mortgage purchases,Average price New build,Percentage change (yearly) New build,Percentage change (monthly) New build,House price index New build,Sales volume New build,Average price Existing properties,Percentage change (yearly) Existing properties,Percentage change (monthly) Existing properties,House price index Existing properties,Sales volume Existing properties,Pivotable date
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2018-08,8975,monthly,479550,-1.55,-1.07,119.04,8975,912509,0.87,-1.78,122.74,583664,0.65,-1.35,123.68,498383,-0.56,-1.27,121.87,420693,-2.66,-0.86,116.27,419323,-1.77,-0.94,119.06,541476,-1.26,-1.23,119.1,504870,-1.43,-0.97,117.48,1686,471820,-1.56,-1.1,119.56,7287,496575,1.29,0.16,121.76,1248,478123,-1.76,-1.31,118.81,7727,2018-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2018-09,7636,monthly,476545,-1.51,-0.63,118.29,7636,912657,-0.06,0.02,122.76,583686,0.89,0.0,123.69,496528,0.04,-0.37,121.42,416752,-2.83,-0.94,115.18,416127,-1.9,-0.76,118.15,539053,-1.0,-0.45,118.57,500998,-1.32,-0.77,116.58,1526,469075,-1.53,-0.58,118.86,6106,485831,-1.5,-2.16,119.12,1300,476623,-1.31,-0.31,118.44,6336,2018-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2018-10,7956,monthly,480057,-0.35,0.74,119.17,7956,919012,1.13,0.7,123.61,586432,1.04,0.47,124.27,498816,0.97,0.46,121.97,420614,-1.34,0.93,116.24,420036,-0.32,0.94,119.26,541590,-0.37,0.47,119.13,503596,-0.81,0.52,117.19,1611,472860,-0.19,0.81,119.82,6340,497344,-0.1,2.37,121.94,1270,478582,-0.38,0.41,118.93,6686,2018-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2018-11,8130,monthly,474347,-0.41,-1.19,117.75,8130,913641,2.32,-0.58,122.89,580831,1.29,-0.96,123.08,494653,1.29,-0.83,120.96,414526,-1.73,-1.45,114.56,414096,-0.79,-1.41,117.58,536757,0.09,-0.89,118.06,498881,-0.88,-0.94,116.09,1680,466854,-0.25,-1.27,118.3,6444,477054,-0.37,-4.08,116.97,1124,475729,-0.05,-0.6,118.22,7006,2018-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2018-12,6957,monthly,473252,-0.75,-0.23,117.48,6957,899415,0.03,-1.56,120.98,579876,1.17,-0.16,122.88,490483,0.16,-0.84,119.94,415052,-1.63,0.13,114.71,414426,-0.85,0.08,117.67,533328,-0.64,-0.64,117.31,496991,-1.27,-0.38,115.65,1308,465997,-0.58,-0.18,118.08,5644,488048,1.08,2.3,119.66,1379,472235,-0.84,-0.73,117.35,5578,2018-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2019-01,6031,monthly,470067,-2.02,-0.67,116.69,6031,909861,1.59,1.16,122.38,578054,0.21,-0.31,122.49,488264,-0.48,-0.45,119.39,410934,-3.48,-0.99,113.57,410617,-2.3,-0.92,116.59,531476,-1.65,-0.35,116.9,492383,-3.19,-0.93,114.58,1200,463240,-1.65,-0.59,117.38,4820,484369,-2.52,-0.75,118.76,822,469134,-1.92,-0.66,116.58,5209,2019-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2019-02,5967,monthly,466068,-2.47,-0.85,115.69,5967,897130,-0.1,-1.4,120.67,571003,-0.61,-1.22,121.0,484811,-0.96,-0.71,118.55,407751,-3.73,-0.77,112.69,408115,-2.74,-0.61,115.88,525234,-2.11,-1.17,115.53,488467,-3.12,-0.8,113.66,1169,459232,-2.25,-0.87,116.37,4792,492552,-4.1,1.69,120.77,774,463520,-1.98,-1.2,115.18,5193,2019-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2019-03,6875,monthly,464162,-1.73,-0.41,115.22,6875,879600,-1.17,-1.95,118.31,566491,-0.99,-0.79,120.04,483203,-0.83,-0.33,118.16,406906,-2.31,-0.21,112.45,406535,-1.78,-0.39,115.43,522932,-1.68,-0.44,115.02,485984,-2.36,-0.51,113.09,1317,457472,-1.54,-0.38,115.92,5536,482871,-1.36,-1.97,118.4,1177,462630,-1.75,-0.19,114.96,5698,2019-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2019-04,6063,monthly,469537,-1.62,1.16,116.55,6063,886952,-1.33,0.84,119.3,570672,-1.47,0.74,120.93,489897,-0.68,1.39,119.79,411728,-2.04,1.19,113.79,410851,-1.7,1.06,116.66,529664,-1.51,1.29,116.5,494798,-1.53,1.81,115.14,1179,461997,-1.61,0.99,117.07,4867,487615,-2.21,0.98,119.56,816,468099,-1.45,1.18,116.32,5247,2019-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2019-05,6815,monthly,463628,-3.11,-1.26,115.09,6815,877723,-2.81,-1.04,118.06,567219,-2.52,-0.61,120.2,486645,-2.15,-0.66,119.0,404483,-3.71,-1.76,111.79,404980,-3.31,-1.43,114.99,524217,-2.84,-1.03,115.31,486441,-2.79,-1.69,113.19,1255,456699,-3.2,-1.15,115.73,5527,475296,-3.23,-2.53,116.54,900,463035,-3.11,-1.08,115.06,5915,2019-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2019-06,6991,monthly,470519,-1.96,1.49,116.8,6991,892527,-1.83,1.69,120.05,579285,-1.42,2.13,122.75,491488,-1.14,1.0,120.18,410734,-2.48,1.55,113.51,410749,-2.15,1.42,116.63,532444,-1.71,1.57,117.11,493151,-2.16,1.38,114.75,1287,463613,-1.9,1.51,117.48,5647,475412,-3.33,0.02,116.57,1425,470860,-1.81,1.69,117.01,5566,2019-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2019-07,8275,monthly,478505,-1.28,1.7,118.78,8275,900158,-3.11,0.85,121.08,581341,-1.74,0.35,123.19,499058,-1.14,1.54,122.03,419875,-1.05,2.23,116.04,418812,-1.06,1.96,118.92,539583,-1.58,1.34,118.69,500643,-1.8,1.52,116.5,1589,471695,-1.13,1.74,119.53,6580,501319,1.11,5.45,122.92,1246,476460,-1.66,1.19,118.4,7029,2019-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2019-08,8797,monthly,472729,-1.42,-1.21,117.35,8797,902797,-1.06,0.29,121.43,580661,-0.51,-0.12,123.05,500513,0.43,0.29,122.39,409829,-2.58,-2.39,113.26,412534,-1.62,-1.5,117.13,535194,-1.16,-0.81,117.72,491361,-2.68,-1.85,114.34,1524,466793,-1.07,-1.04,118.28,7136,480559,-3.23,-4.14,117.83,1103,472673,-1.14,-0.79,117.46,7694,2019-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2019-09,7586,monthly,477146,0.13,0.93,118.44,7586,901921,-1.18,-0.1,121.31,578597,-0.87,-0.36,122.61,498570,0.41,-0.39,121.91,418324,0.38,2.07,115.61,417524,0.34,1.21,118.55,538223,-0.15,0.57,118.39,498972,-0.4,1.55,116.11,1485,470416,0.29,0.78,119.2,5968,498203,2.55,3.67,122.15,1129,475330,-0.27,0.56,118.12,6457,2019-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2019-10,7901,monthly,472668,-1.54,-0.94,117.33,7901,901258,-1.93,-0.07,121.22,584448,-0.34,1.01,123.85,495293,-0.71,-0.66,121.11,411266,-2.22,-1.69,113.66,412981,-1.68,-1.09,117.26,534255,-1.35,-0.74,117.51,492062,-2.29,-1.38,114.5,1413,466545,-1.34,-0.82,118.22,6316,489218,-1.63,-1.8,119.95,976,471439,-1.49,-0.82,117.15,6925,2019-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2019-11,7833,monthly,468757,-1.18,-0.83,116.36,7833,904492,-1.0,0.36,121.66,580116,-0.12,-0.74,122.93,495186,0.11,-0.02,121.09,405653,-2.14,-1.36,112.11,407962,-1.48,-1.22,115.84,532633,-0.77,-0.3,117.16,488377,-2.11,-0.75,113.64,1444,462590,-0.91,-0.85,117.22,6195,463208,-2.9,-5.32,113.57,1083,470541,-1.09,-0.19,116.93,6750,2019-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2019-12,7107,monthly,479153,1.25,2.22,118.94,7107,908784,1.04,0.47,122.24,584771,0.84,0.8,123.92,502617,2.47,1.5,122.9,418382,0.8,3.14,115.63,418602,1.01,2.61,118.86,541665,1.56,1.7,119.14,502192,1.05,2.83,116.86,1344,472123,1.31,2.06,119.63,5541,477937,-2.07,3.18,117.19,1207,480355,1.72,2.09,119.37,5900,2019-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2020-01,6527,monthly,475948,1.25,-0.67,118.15,6527,892166,-1.94,-1.83,120.0,580151,0.36,-0.79,122.94,498319,2.06,-0.86,121.85,416550,1.37,-0.44,115.12,416174,1.35,-0.58,118.17,537394,1.11,-0.79,118.2,499269,1.4,-0.58,116.18,1204,468858,1.21,-0.69,118.81,5131,505331,4.33,5.73,123.9,740,473042,0.83,-1.52,117.55,5787,2020-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2020-02,6465,monthly,474480,1.8,-0.31,117.78,6465,913264,1.8,2.36,122.84,584538,2.37,0.76,123.87,501384,3.42,0.61,122.6,411015,0.8,-1.33,113.59,413876,1.41,-0.55,117.51,537553,2.35,0.03,118.24,496501,1.64,-0.55,115.53,1277,467687,1.84,-0.25,118.51,4919,482814,-1.98,-4.46,118.38,1000,475176,2.51,0.45,118.08,5465,2020-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2020-03,6842,monthly,482605,3.97,1.71,119.8,6842,917831,4.35,0.5,123.45,591621,4.44,1.21,125.37,505497,4.61,0.82,123.61,421036,3.47,2.44,116.36,421475,3.67,1.84,119.67,545839,4.38,1.54,120.06,506646,4.25,2.04,117.9,1381,475328,3.9,1.63,120.45,5160,499861,3.52,3.53,122.56,1064,481785,4.14,1.39,119.72,5778,2020-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2020-04,3206,monthly,476159,1.41,-1.34,118.2,3206,921807,3.93,0.43,123.99,585408,2.58,-1.05,124.05,502673,2.61,-0.56,122.92,412702,0.24,-1.98,114.06,415038,1.02,-1.53,117.85,539998,1.95,-1.07,118.78,501147,1.28,-1.09,116.62,654,468698,1.45,-1.39,118.77,2422,501192,2.78,0.27,122.89,522,473985,1.26,-1.62,117.78,2684,2020-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2020-05,2929,monthly,473225,2.07,-0.62,117.47,2929,907980,3.45,-1.5,122.13,582060,2.62,-0.57,123.34,497618,2.25,-1.01,121.68,411283,1.68,-0.34,113.66,413347,2.07,-0.41,117.36,535117,2.08,-0.9,117.7,492579,1.26,-1.71,114.62,589,467036,2.26,-0.35,118.34,2255,502603,5.75,0.28,123.23,328,470309,1.57,-0.78,116.87,2601,2020-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2020-06,4511,monthly,479969,2.01,1.43,119.14,4511,906997,1.62,-0.11,121.99,593008,2.37,1.88,125.66,510449,3.86,2.58,124.82,414734,0.97,0.84,114.62,418432,1.87,1.23,118.81,544188,2.21,1.7,119.7,501122,1.62,1.73,116.61,785,473349,2.1,1.35,119.94,3613,476123,0.15,-5.27,116.74,517,482863,2.55,2.67,119.99,3994,2020-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2020-07,5988,monthly,483830,1.11,0.8,120.1,5988,920274,2.23,1.46,123.78,595144,2.37,0.36,126.12,511049,2.4,0.12,124.97,419846,-0.01,1.23,116.03,421676,0.68,0.78,119.73,548782,1.7,0.84,120.71,506196,1.11,1.01,117.79,1153,476923,1.11,0.75,120.85,4708,497120,-0.84,4.41,121.89,839,483702,1.52,0.17,120.2,5149,2020-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2020-08,6148,monthly,489424,3.53,1.16,121.49,6148,937891,3.89,1.91,126.15,606544,4.46,1.92,128.53,521320,4.16,2.01,127.48,421646,2.88,0.43,116.53,425440,3.13,0.89,120.8,557134,4.1,1.52,122.55,510179,3.83,0.79,118.72,1109,482857,3.44,1.24,122.35,4873,499669,3.98,0.51,122.51,799,489852,3.63,1.27,121.73,5349,2020-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2020-09,7087,monthly,493205,3.37,0.77,122.43,7087,941153,4.35,0.35,126.59,609487,5.34,0.49,129.15,525821,5.47,0.86,128.58,425218,1.65,0.85,117.52,428970,2.74,0.83,121.8,560999,4.23,0.69,123.4,512697,2.75,0.49,119.3,1301,486909,3.51,0.84,123.38,5626,497997,-0.04,-0.33,122.1,969,494612,4.06,0.97,122.91,6118,2020-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2020-10,8083,monthly,486212,2.87,-1.42,120.69,8083,939399,4.23,-0.19,126.35,605395,3.58,-0.67,128.29,522700,5.53,-0.59,127.81,415993,1.15,-2.17,114.97,422772,2.37,-1.44,120.04,553251,3.56,-1.38,121.69,501569,1.93,-2.17,116.71,1506,480879,3.07,-1.24,121.85,6410,484835,-0.9,-2.64,118.88,850,488688,3.66,-1.2,121.44,7233,2020-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2020-11,7825,monthly,494552,5.5,1.72,122.76,7825,959523,6.08,2.14,129.06,616305,6.24,1.8,130.6,531341,7.3,1.65,129.93,422998,4.28,1.68,116.9,429422,5.26,1.57,121.93,563832,5.86,1.91,124.02,513054,5.05,2.29,119.39,1389,488474,5.6,1.58,123.78,6223,485935,4.91,0.23,119.15,751,498382,5.92,1.98,123.85,7074,2020-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2020-12,9201,monthly,494193,3.14,-0.07,122.67,9201,957470,5.36,-0.21,128.78,618971,5.85,0.43,131.16,532917,6.03,0.3,130.31,421321,0.7,-0.4,116.44,429584,2.62,0.04,121.98,562564,3.86,-0.22,123.74,511235,1.8,-0.35,118.96,1617,488447,3.46,-0.01,123.77,7264,486344,1.76,0.08,119.25,1098,497880,3.65,-0.1,123.72,8103,2020-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2021-01,7398,monthly,499115,4.87,1.0,123.9,7398,964309,8.09,0.71,129.7,621952,7.21,0.48,131.8,535223,7.41,0.43,130.88,427497,2.63,1.47,118.15,434190,4.33,1.07,123.28,567575,5.62,0.89,124.84,516078,3.37,0.95,120.09,1260,493368,5.23,1.01,125.02,5958,514316,1.78,5.75,126.11,575,498724,5.43,0.17,123.93,6823,2021-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2021-02,9233,monthly,490384,3.35,-1.75,121.73,9233,956499,4.73,-0.81,128.65,615085,5.23,-1.1,130.34,528384,5.39,-1.28,129.2,417610,1.6,-2.31,115.41,426841,3.13,-1.69,121.2,557204,3.66,-1.83,122.56,506501,2.01,-1.86,117.86,1560,484853,3.67,-1.73,122.86,7429,503775,4.34,-2.05,123.52,627,490212,3.16,-1.71,121.82,8606,2021-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2021-03,14884,monthly,499862,3.58,1.93,124.08,14884,968148,5.48,1.22,130.22,625379,5.71,1.67,132.52,538252,6.48,1.87,131.62,426489,1.3,2.13,117.87,434716,3.14,1.85,123.43,568648,4.18,2.05,125.08,517394,2.12,2.15,120.4,2866,493993,3.93,1.89,125.18,11619,517066,3.44,2.64,126.78,1077,499200,3.61,1.83,124.05,13807,2021-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2021-04,8343,monthly,491221,3.16,-1.73,121.94,8343,968326,5.05,0.02,130.24,617624,5.5,-1.24,130.88,528479,5.13,-1.82,129.23,417905,1.26,-2.01,115.49,427163,2.92,-1.74,121.29,558886,3.5,-1.72,122.93,507350,1.24,-1.94,118.06,1483,485684,3.62,-1.68,123.07,6639,521717,4.1,0.9,127.92,463,488739,3.11,-2.1,121.45,7880,2021-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2021-05,6937,monthly,486387,2.78,-0.98,120.74,6937,973866,7.26,0.57,130.99,619856,6.49,0.36,131.35,525642,5.63,-0.54,128.53,410330,-0.23,-1.81,113.4,421353,1.94,-1.36,119.64,556295,3.96,-0.46,122.36,502072,1.93,-1.04,116.83,1394,480965,2.98,-0.97,121.87,5336,490379,-2.43,-6.01,120.24,503,487511,3.66,-0.25,121.14,6434,2021-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2021-06,24094,monthly,505998,5.42,4.03,125.61,24094,995614,9.77,2.23,133.91,639787,7.89,3.22,135.58,553440,8.42,5.29,135.33,425811,2.67,3.77,117.68,439444,5.02,4.29,124.77,576725,5.98,3.67,126.85,519378,3.64,3.45,120.86,4663,500977,5.84,4.16,126.95,18920,506152,6.31,3.22,124.1,1298,507732,5.15,4.15,126.17,22796,2021-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2021-07,2701,monthly,497949,2.92,-1.59,123.61,2701,997730,8.42,0.21,134.2,621459,4.42,-2.86,131.69,527677,3.25,-4.66,129.03,427529,1.83,0.4,118.15,430640,2.13,-2.0,122.27,570844,4.02,-1.02,125.56,529630,4.63,1.97,123.24,488,489170,2.57,-2.36,123.95,2102,515695,3.74,1.89,126.44,282,497205,2.79,-2.07,123.55,2419,2021-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2021-08,5536,monthly,510268,4.26,2.47,126.67,5536,1036859,10.55,3.92,139.46,651633,7.43,4.86,138.09,553544,6.18,4.9,135.36,428618,1.65,0.25,118.46,439444,3.29,2.04,124.77,588363,5.61,3.07,129.41,535490,4.96,1.11,124.61,1166,502754,4.12,2.78,127.4,4243,500956,0.26,-2.86,122.83,442,513377,4.8,3.25,127.57,5094,2021-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2021-09,11626,monthly,509148,3.23,-0.22,126.39,11626,1025398,8.95,-1.11,137.92,651780,6.94,0.02,138.12,554727,5.5,0.21,135.65,426704,0.35,-0.45,117.93,440493,2.69,0.24,125.07,583376,3.99,-0.85,128.32,525095,2.42,-1.94,122.19,2187,503571,3.42,0.16,127.6,9200,512838,2.98,2.37,125.74,614,510393,3.19,-0.58,126.83,11012,2021-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2021-10,4393,monthly,507712,4.42,-0.28,126.03,4393,1055347,12.34,2.92,141.95,654905,8.18,0.48,138.78,549320,5.09,-0.97,134.32,424759,2.11,-0.46,117.39,436727,3.3,-0.85,124.0,586365,5.99,0.51,128.98,530666,5.8,1.06,123.48,856,500677,4.12,-0.57,126.87,3449,505450,4.25,-1.44,123.93,354,509796,4.32,-0.12,126.68,4039,2021-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2021-11,6098,monthly,510077,3.14,0.47,126.62,6098,1045214,8.93,-0.96,140.59,657069,6.61,0.33,139.24,551005,3.7,0.31,134.74,427938,1.17,0.75,118.27,439755,2.41,0.69,124.86,587265,4.16,0.15,129.17,531647,3.62,0.18,123.71,1357,503319,3.04,0.53,127.54,4583,518274,6.65,2.54,127.08,445,510693,2.47,0.18,126.9,5653,2021-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2021-12,6719,monthly,509111,3.02,-0.19,126.38,6719,1037453,8.35,-0.74,139.54,656557,6.07,-0.08,139.13,556229,4.37,0.95,136.01,424499,0.75,-0.8,117.32,438896,2.17,-0.2,124.62,586200,4.2,-0.18,128.94,528342,3.35,-0.62,122.94,1573,502845,2.95,-0.09,127.42,5010,493914,1.56,-4.7,121.1,417,513075,3.05,0.47,127.5,6302,2021-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2022-01,5683,monthly,517229,3.63,1.59,128.39,5683,1044080,8.27,0.64,140.43,663809,6.73,1.1,140.67,561146,4.84,0.88,137.22,434068,1.54,2.25,119.96,446706,2.88,1.78,126.84,594061,4.67,1.34,130.67,539164,4.47,2.05,125.46,1137,510364,3.44,1.5,129.32,4413,534423,3.91,8.2,131.04,253,516627,3.59,0.69,128.38,5430,2022-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2022-02,6336,monthly,516986,5.42,-0.05,128.33,6336,1048655,9.63,0.44,141.05,662038,7.63,-0.27,140.29,557962,5.6,-0.57,136.44,435531,4.29,0.34,120.37,446855,4.69,0.03,126.88,593257,6.47,-0.14,130.49,538391,6.3,-0.14,125.28,1620,510225,5.23,-0.03,129.29,4598,522566,3.73,-2.22,128.13,301,517076,5.48,0.09,128.49,6035,2022-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2022-03,7470,monthly,515591,3.15,-0.27,127.99,7470,1059572,9.44,1.04,142.52,666861,6.63,0.73,141.31,561293,4.28,0.6,137.25,429475,0.7,-1.39,118.69,444402,2.23,-0.55,126.18,593477,4.37,0.04,130.54,536839,3.76,-0.29,124.92,1781,508868,3.01,-0.27,128.94,5493,521265,0.81,-0.25,127.81,451,515674,3.3,-0.27,128.14,7019,2022-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2022-04,6567,monthly,521313,6.13,1.11,129.41,6567,1069661,10.46,0.95,143.87,672007,8.81,0.77,142.4,571286,8.1,1.78,139.7,432906,3.59,0.8,119.64,448788,5.06,0.99,127.43,600863,7.51,1.24,132.16,543050,7.04,1.16,126.37,1551,514466,5.93,1.1,130.36,4866,515032,-1.28,-1.2,126.28,306,522131,6.83,1.25,129.75,6261,2022-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2022-05,6956,monthly,521561,7.2,0.0,129.5,6956,1073598,10.2,0.4,144.4,678595,9.5,1.0,143.8,571469,8.7,0.0,139.7,431469,5.2,-0.3,119.2,449012,6.6,0.0,127.5,601133,8.1,0.0,132.2,539091,7.4,-0.7,125.4,1475,515539,7.2,0.2,130.6,5346,523489,6.8,1.6,128.4,334,521875,7.0,0.0,129.7,6622,2022-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2022-06,7017,monthly,531232,5.0,1.9,131.9,7017,1078641,8.3,0.5,145.1,686677,7.3,1.2,145.5,583868,5.5,2.2,142.8,440351,3.4,2.1,121.7,457668,4.1,1.9,129.9,611795,6.1,1.8,134.6,550010,5.9,2.0,128.0,1253,524916,4.8,1.8,133.0,5619,522471,3.2,-0.2,128.1,421,532211,4.8,2.0,132.3,6596,2022-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2022-07,8069,monthly,539840,8.4,1.6,134.0,8069,1088380,9.1,0.9,146.4,695723,11.9,1.3,147.4,594636,12.7,1.8,145.4,447700,4.7,1.7,123.7,464889,8.0,1.6,132.0,621996,9.0,1.7,136.8,559659,5.7,1.8,130.2,1435,533277,9.0,1.6,135.1,6455,545986,5.9,4.5,133.9,278,539915,8.6,1.4,134.2,7791,2022-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2022-08,8228,monthly,543857,6.6,0.7,135.0,8228,1111258,7.2,2.1,149.5,705481,8.3,1.4,149.5,600515,8.5,1.0,146.8,448444,4.6,0.2,123.9,467144,6.3,0.5,132.6,628394,6.8,1.0,138.2,562692,5.1,0.5,130.9,1498,537468,6.9,0.8,136.2,6512,539123,7.6,-1.3,132.2,305,544598,6.1,0.9,135.3,7923,2022-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2022-09,8173,monthly,544539,7.0,0.1,135.2,8173,1113543,8.6,0.2,149.8,708287,8.7,0.4,150.1,600104,8.2,-0.1,146.7,449099,5.2,0.1,124.1,468549,6.4,0.3,133.0,627977,7.6,-0.1,138.1,562386,7.1,-0.1,130.9,1464,538341,6.9,0.2,136.4,6491,575224,12.2,6.7,141.0,234,543171,6.4,-0.3,135.0,7939,2022-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2022-10,7576,monthly,536536,5.7,-1.5,133.2,7576,1095785,3.8,-1.6,147.4,699597,6.8,-1.2,148.2,592602,7.9,-1.3,144.9,441477,3.9,-1.7,122.0,462409,5.9,-1.3,131.3,617652,5.3,-1.6,135.9,550459,3.7,-2.1,128.1,1377,531155,6.1,-1.3,134.6,5914,552187,9.2,-4.0,135.4,245,536039,5.1,-1.3,133.2,7331,2022-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2022-11,7472,monthly,537005,5.3,0.1,133.3,7472,1106674,5.9,1.0,148.9,700698,6.6,0.2,148.5,592493,7.5,0.0,144.9,441588,3.2,0.0,122.0,462363,5.1,0.0,131.3,618855,5.4,0.2,136.1,553046,4.0,0.5,128.7,1334,531202,5.5,0.0,134.6,5740,557206,7.5,0.9,136.6,290,536241,5.0,0.0,133.3,7182,2022-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,2022-12,6327,monthly,535407,5.2,-0.3,132.9,6327,1090339,5.1,-1.5,146.7,698097,6.3,-0.4,147.9,589437,6.0,-0.5,144.1,441693,4.1,0.0,122.1,461807,5.2,-0.1,131.1,615811,5.1,-0.5,135.5,551459,4.4,-0.3,128.3,1164,529609,5.3,-0.3,134.2,4733,569465,15.3,2.2,139.6,131,533839,4.0,-0.4,132.7,6196,2022-12-01
