Name,URI,Region GSS code,Period,Sales volume,Reporting period,Average price All property types,Percentage change (yearly) All property types,Percentage change (monthly) All property types,House price index All property types,Sales volume All property types,Average price Detached houses,Percentage change (yearly) Detached houses,Percentage change (monthly) Detached houses,House price index Detached houses,Average price Semi-detached houses,Percentage change (yearly) Semi-detached houses,Percentage change (monthly) Semi-detached houses,House price index Semi-detached houses,Average price Terraced houses,Percentage change (yearly) Terraced houses,Percentage change (monthly) Terraced houses,House price index Terraced houses,Average price Flats and maisonettes,Percentage change (yearly) Flats and maisonettes,Percentage change (monthly) Flats and maisonettes,House price index Flats and maisonettes,Average price First-time buyers,Percentage change (yearly) First-time buyers,Percentage change (monthly) First-time buyers,House price index First-time buyers,Average price Former owner-occupiers,Percentage change (yearly) Former owner-occupiers,Percentage change (monthly) Former owner-occupiers,House price index Former owner-occupiers,Average price Cash purchases,Percentage change (yearly) Cash purchases,Percentage change (monthly) Cash purchases,House price index Cash purchases,Sales volume Cash purchases,Average price Mortgage purchases,Percentage change (yearly) Mortgage purchases,Percentage change (monthly) Mortgage purchases,House price index Mortgage purchases,Sales volume Mortgage purchases,Average price New build,Percentage change (yearly) New build,Percentage change (monthly) New build,House price index New build,Sales volume New build,Average price Existing properties,Percentage change (yearly) Existing properties,Percentage change (monthly) Existing properties,House price index Existing properties,Sales volume Existing properties,Pivotable date
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2019-01,2258,monthly,566764,-2.05,-0.96,110.57,2258,1358119,1.54,-0.54,114.52,905486,0.9,-0.84,114.63,673901,0.08,-0.88,112.59,522995,-2.66,-0.98,109.93,505248,-1.95,-0.97,111.07,638038,-2.2,-0.94,110.0,626732,-2.95,-1.01,109.19,537,546133,-1.63,-0.94,111.2,1715,568513,-0.48,-1.04,116.4,422,566354,-2.27,-0.93,109.9,1836,2019-01-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2019-02,2197,monthly,560574,-3.37,-1.09,109.36,2197,1342586,-1.02,-1.14,113.21,894130,-0.97,-1.25,113.19,666056,-1.27,-1.16,111.27,517416,-3.95,-1.07,108.75,500382,-3.27,-0.96,110.0,629763,-3.52,-1.3,108.57,619448,-4.22,-1.16,107.92,521,540371,-2.97,-1.06,110.03,1674,572098,-2.3,0.63,117.13,380,557667,-3.49,-1.53,108.22,1817,2019-02-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2019-03,2587,monthly,559929,-3.11,-0.12,109.24,2587,1333709,-0.69,-0.66,112.46,894392,-0.81,0.03,113.23,668279,-0.9,0.33,111.65,516248,-3.73,-0.23,108.51,499713,-3.12,-0.13,109.86,629216,-3.1,-0.09,108.48,616872,-4.21,-0.42,107.47,586,540370,-2.65,0.0,110.03,1995,571609,-3.03,-0.09,117.03,490,557101,-3.02,-0.1,108.11,2097,2019-03-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2019-04,2217,monthly,563060,-2.51,0.56,109.85,2217,1338262,-0.91,0.34,112.85,896946,-1.15,0.29,113.55,672907,-0.82,0.69,112.42,519019,-2.97,0.54,109.09,502329,-2.63,0.52,110.43,633098,-2.31,0.62,109.15,622222,-2.8,0.87,108.4,518,542826,-2.36,0.45,110.53,1689,575086,-2.97,0.61,117.75,309,560161,-2.23,0.55,108.7,1908,2019-04-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2019-05,2657,monthly,565501,-2.03,0.43,110.32,2657,1344459,-0.18,0.46,113.37,904522,-0.82,0.84,114.51,679289,-0.54,0.95,113.49,520444,-2.46,0.27,109.39,503794,-2.22,0.29,110.75,637278,-1.72,0.66,109.87,624759,-1.92,0.41,108.84,566,545226,-2.06,0.44,111.02,2077,570516,-2.48,-0.79,116.81,444,563972,-1.89,0.68,109.44,2213,2019-05-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2019-06,2672,monthly,565273,-2.38,-0.04,110.28,2672,1349934,-0.92,0.41,113.83,906689,-1.64,0.24,114.78,678676,-1.29,-0.09,113.38,520219,-2.7,-0.04,109.34,503067,-2.6,-0.14,110.59,638080,-2.03,0.13,110.0,625499,-2.03,0.12,108.97,640,544708,-2.5,-0.1,110.91,2010,564642,-3.45,-1.03,115.61,708,564873,-2.16,0.16,109.62,1964,2019-06-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2019-07,3464,monthly,569492,-1.66,0.75,111.1,3464,1358234,-0.9,0.61,114.53,916584,-0.65,1.09,116.04,684816,-0.81,0.9,114.41,523803,-1.94,0.69,110.1,506909,-1.77,0.76,111.44,642668,-1.49,0.72,110.79,627077,-1.89,0.25,109.25,836,549699,-1.57,0.92,111.93,2575,569468,-2.02,0.85,116.6,736,568970,-1.66,0.73,110.41,2728,2019-07-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2019-08,3382,monthly,571513,-1.19,0.35,111.5,3382,1369262,0.0,0.81,115.46,924852,0.59,0.9,117.08,690824,0.1,0.88,115.41,524775,-1.63,0.19,110.3,508887,-1.21,0.39,111.87,644585,-1.16,0.3,111.13,625471,-2.44,-0.26,108.97,705,552808,-0.72,0.57,112.56,2620,570409,-1.9,0.17,116.79,577,571205,-1.1,0.39,110.85,2805,2019-08-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2019-09,2962,monthly,576361,0.02,0.85,112.44,2962,1384502,1.47,1.11,116.74,932039,1.75,0.78,117.99,698566,1.47,1.12,116.71,528835,-0.47,0.77,111.15,513328,0.05,0.87,112.85,649802,-0.04,0.81,112.02,629251,-1.6,0.6,109.63,710,557958,0.63,0.93,113.61,2204,579717,0.19,1.63,118.69,554,575154,-0.09,0.69,111.61,2408,2019-09-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2019-10,2968,monthly,571840,-0.43,-0.78,111.56,2968,1384296,2.24,-0.01,116.73,931633,1.89,-0.04,117.94,694944,1.55,-0.52,116.1,524087,-1.09,-0.9,110.16,509380,-0.44,-0.77,111.98,644546,-0.42,-0.81,111.12,622813,-2.16,-1.02,108.51,654,554037,0.2,-0.7,112.81,2239,574110,-0.82,-0.97,117.55,557,570851,-0.38,-0.75,110.78,2411,2019-10-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2019-11,2953,monthly,571212,-0.36,-0.11,111.44,2953,1383821,1.72,-0.03,116.69,930750,1.59,-0.09,117.83,691334,1.16,-0.52,115.5,524090,-0.88,0.0,110.16,508399,-0.43,-0.19,111.76,644694,-0.26,0.02,111.14,623634,-1.77,0.13,108.65,708,552970,0.16,-0.19,112.6,2154,568238,-0.75,-1.02,116.34,576,571300,-0.41,0.08,110.86,2377,2019-11-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2019-12,2837,monthly,573692,0.25,0.43,111.92,2837,1383080,1.29,-0.05,116.62,934985,2.39,0.45,118.37,694536,2.15,0.46,116.03,526342,-0.35,0.43,110.63,510502,0.06,0.41,112.23,647705,0.56,0.47,111.66,627132,-0.94,0.56,109.26,687,555131,0.7,0.39,113.04,2029,562490,-2.09,-1.01,115.17,656,575448,0.66,0.73,111.67,2181,2019-12-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2020-01,2527,monthly,578737,2.11,0.88,112.91,2527,1382399,1.79,-0.05,116.57,935387,3.3,0.04,118.42,698794,3.69,0.61,116.74,531600,1.65,1.0,111.73,514969,1.92,0.88,113.21,653446,2.41,0.89,112.65,635385,1.38,1.32,110.7,572,559186,2.39,0.73,113.86,1861,572067,0.63,1.7,117.13,428,579603,2.34,0.72,112.48,2099,2020-01-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2020-02,2399,monthly,582532,3.92,0.66,113.65,2399,1389205,3.47,0.49,117.14,939783,5.11,0.47,118.97,705366,5.9,0.94,117.84,534648,3.33,0.57,112.37,518476,3.62,0.68,113.98,657503,4.4,0.62,113.35,640886,3.46,0.87,111.65,602,562431,4.08,0.58,114.52,1682,581135,1.58,1.59,118.98,552,582674,4.48,0.53,113.07,1847,2020-02-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2020-03,2743,monthly,583473,4.2,0.16,113.83,2743,1402653,5.17,0.97,118.27,945310,5.69,0.59,119.67,706510,5.72,0.16,118.03,535330,3.7,0.13,112.52,519397,3.94,0.18,114.18,658409,4.64,0.14,113.51,643026,4.24,0.33,112.03,705,563016,4.19,0.1,114.64,1894,590030,3.22,1.53,120.81,606,582231,4.51,-0.08,112.99,2137,2020-03-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2020-04,1365,monthly,581268,3.23,-0.38,113.4,1365,1422263,6.28,1.4,119.93,946310,5.5,0.11,119.8,706916,5.05,0.06,118.1,532386,2.58,-0.55,111.9,517116,2.94,-0.44,113.68,656589,3.71,-0.28,113.19,642171,3.21,-0.13,111.88,358,560466,3.25,-0.45,114.12,952,585177,1.75,-0.82,119.81,301,580667,3.66,-0.27,112.68,1064,2020-04-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2020-05,1210,monthly,579964,2.56,-0.22,113.15,1210,1414932,5.24,-0.52,119.31,947908,4.8,0.17,120.0,703856,3.62,-0.43,117.59,531431,2.11,-0.18,111.7,516499,2.52,-0.12,113.55,653972,2.62,-0.4,112.74,638168,2.15,-0.62,111.18,300,559907,2.69,-0.1,114.01,865,593682,4.06,1.45,121.55,183,576964,2.3,-0.64,111.96,1027,2020-05-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2020-06,1649,monthly,578333,2.31,-0.28,112.83,1649,1398590,3.6,-1.15,117.93,947645,4.52,-0.03,119.97,706321,4.07,0.35,118.0,528949,1.68,-0.47,111.18,514676,2.31,-0.35,113.14,652917,2.33,-0.16,112.56,634641,1.46,-0.55,110.57,370,558801,2.59,-0.2,113.78,1226,583878,3.41,-1.65,119.55,297,577414,2.22,0.08,112.05,1352,2020-06-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2020-07,2388,monthly,582013,2.2,0.64,113.55,2388,1383757,1.88,-1.06,116.68,952850,3.96,0.55,120.63,711782,3.94,0.77,118.91,532231,1.61,0.62,111.87,517690,2.13,0.59,113.81,657625,2.33,0.72,113.37,636384,1.48,0.27,110.87,542,562973,2.41,0.75,114.63,1785,583093,2.39,-0.13,119.39,512,582205,2.33,0.83,112.98,1876,2020-07-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2020-08,2385,monthly,589985,3.23,1.37,115.1,2385,1414697,3.32,2.24,119.29,971057,5.0,1.91,122.93,726330,5.14,2.04,121.34,538289,2.58,1.14,113.14,523742,2.92,1.17,115.14,668834,3.76,1.7,115.31,646002,3.28,1.51,112.55,527,570438,3.19,1.33,116.15,1782,581633,1.97,-0.25,119.09,422,592485,3.73,1.77,114.98,1963,2020-08-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2020-09,2874,monthly,595698,3.35,0.97,116.22,2874,1443846,4.29,2.06,121.75,988984,6.11,1.85,125.2,736148,5.38,1.35,122.98,542603,2.6,0.8,114.05,528404,2.94,0.89,116.16,676182,4.06,1.1,116.57,650324,3.35,0.67,113.3,660,576490,3.32,1.06,117.39,2131,590343,1.83,1.5,120.87,516,597425,3.87,0.83,115.93,2358,2020-09-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2020-10,3034,monthly,594123,3.9,-0.26,115.91,3034,1452175,4.9,0.58,122.45,996216,6.93,0.73,126.12,740559,6.56,0.6,123.72,539482,2.94,-0.58,113.39,526891,3.44,-0.29,115.83,674643,4.67,-0.23,116.31,643796,3.37,-1.0,112.16,725,576287,4.02,-0.04,117.34,2226,585157,1.92,-0.88,119.81,480,596769,4.54,-0.11,115.81,2554,2020-10-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2020-11,2868,monthly,592960,3.81,-0.2,115.68,2868,1447012,4.57,-0.36,122.02,994945,6.9,-0.13,125.96,741935,7.32,0.19,123.95,537817,2.62,-0.31,113.04,525794,3.42,-0.21,115.59,673461,4.46,-0.18,116.1,641265,2.83,-0.39,111.72,605,575507,4.08,-0.14,117.19,2175,577144,1.57,-1.37,118.17,373,597367,4.56,0.1,115.92,2495,2020-11-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2020-12,3595,monthly,589504,2.76,-0.58,115.01,3595,1438275,3.99,-0.6,121.28,988424,5.72,-0.66,125.13,739846,6.52,-0.28,123.6,534229,1.5,-0.67,112.29,523027,2.45,-0.53,114.98,668902,3.27,-0.68,115.32,637018,1.58,-0.66,110.98,766,572293,3.09,-0.56,116.53,2699,571130,1.54,-1.04,116.94,579,594571,3.32,-0.47,115.38,3016,2020-12-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2021-01,2739,monthly,594175,2.67,0.79,115.92,2739,1454967,5.25,1.16,122.69,997036,6.59,0.87,126.22,744571,6.55,0.64,124.39,538659,1.33,0.83,113.22,527264,2.39,0.81,115.91,674005,3.15,0.76,116.2,643233,1.24,0.98,112.06,581,576504,3.1,0.74,117.39,2072,580931,1.55,1.72,118.94,258,597944,3.16,0.57,116.03,2481,2021-01-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2021-02,3142,monthly,590010,1.28,-0.7,115.11,3142,1446765,4.14,-0.56,121.99,988152,5.15,-0.89,125.1,739055,4.78,-0.74,123.47,534975,0.06,-0.68,112.44,524190,1.1,-0.58,115.24,667938,1.59,-0.9,115.15,638274,-0.41,-0.77,111.2,620,572593,1.81,-0.68,116.59,2434,587725,1.13,1.17,120.33,361,591070,1.44,-1.15,114.7,2781,2021-02-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2021-03,5702,monthly,591933,1.45,0.33,115.48,5702,1453358,3.61,0.46,122.55,991209,4.86,0.31,125.48,741141,4.9,0.28,123.82,536774,0.27,0.34,112.82,525975,1.27,0.34,115.63,669949,1.75,0.3,115.5,640849,-0.34,0.4,111.65,1315,574344,2.01,0.31,116.95,4158,599050,1.53,1.93,122.65,659,590687,1.45,-0.06,114.63,5043,2021-03-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2021-04,2998,monthly,585726,0.77,-1.05,114.27,2998,1441389,1.34,-0.82,121.54,979195,3.48,-1.21,123.96,733262,3.73,-1.06,122.5,531197,-0.22,-1.04,111.65,520616,0.68,-1.02,114.45,662581,0.91,-1.1,114.23,635155,-1.09,-0.89,110.66,614,568059,1.35,-1.09,115.67,2268,601658,2.82,0.44,123.19,228,582582,0.33,-1.37,113.05,2770,2021-04-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2021-05,2499,monthly,581369,0.24,-0.74,113.42,2499,1444692,2.1,0.23,121.82,978651,3.24,-0.06,123.89,729570,3.65,-0.5,121.89,526619,-0.91,-0.86,110.69,516102,-0.08,-0.87,113.46,659064,0.78,-0.53,113.62,630822,-1.15,-0.68,109.9,581,563733,0.68,-0.76,114.79,1813,592975,-0.12,-1.44,121.41,208,579175,0.38,-0.58,112.39,2291,2021-05-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2021-06,9784,monthly,579623,0.22,-0.3,113.08,9784,1441081,3.04,-0.25,121.51,976638,3.06,-0.21,123.64,732706,3.74,0.43,122.41,523830,-0.97,-0.53,110.1,514605,-0.01,-0.29,113.13,656970,0.62,-0.32,113.26,626522,-1.28,-0.68,109.15,2125,562659,0.69,-0.19,114.57,7391,586648,0.47,-1.07,120.11,717,578439,0.18,-0.13,112.25,9067,2021-06-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2021-07,980,monthly,588294,1.08,1.5,114.77,980,1475082,6.6,2.36,124.38,984106,3.28,0.76,124.58,739336,3.87,0.9,123.52,532790,0.1,1.71,111.98,520946,0.63,1.23,114.52,669810,1.85,1.95,115.47,645588,1.45,3.04,112.47,221,568670,1.01,1.07,115.79,715,587741,0.8,0.19,120.34,147,588737,1.12,1.78,114.25,833,2021-07-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2021-08,2058,monthly,602309,2.09,2.38,117.51,2058,1531183,8.23,3.8,129.11,1012788,4.3,2.91,128.22,760679,4.73,2.89,127.08,544442,1.14,2.19,114.43,531863,1.55,2.1,116.92,689108,3.03,2.88,118.8,666587,3.19,3.25,116.13,515,580804,1.82,2.13,118.26,1489,594620,2.23,1.17,121.75,264,604386,2.01,2.66,117.28,1794,2021-08-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2021-09,4193,monthly,603841,1.37,0.25,117.8,4193,1554449,7.66,1.52,131.07,1023254,3.47,1.03,129.54,762916,3.64,0.29,127.46,545480,0.53,0.19,114.65,532390,0.75,0.1,117.04,692685,2.44,0.52,119.42,670297,3.07,0.56,116.78,909,581762,0.91,0.17,118.46,3180,596942,1.12,0.39,122.22,302,605742,1.39,0.22,117.55,3891,2021-09-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2021-10,1627,monthly,600912,1.14,-0.49,117.23,1627,1576445,8.56,1.42,132.93,1041075,4.5,1.74,131.8,768259,3.74,0.7,128.35,540094,0.11,-0.99,113.52,529346,0.47,-0.57,116.37,690365,2.33,-0.33,119.02,662647,2.93,-1.14,115.45,360,580016,0.65,-0.3,118.1,1223,587389,0.38,-1.6,120.26,177,604294,1.26,-0.24,117.27,1450,2021-10-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2021-11,2251,monthly,598293,0.9,-0.44,116.72,2251,1568698,8.41,-0.49,132.28,1036411,4.17,-0.45,131.21,762695,2.8,-0.72,127.42,538233,0.08,-0.34,113.13,527727,0.37,-0.31,116.01,685805,1.83,-0.66,118.23,657900,2.59,-0.72,114.62,566,577950,0.42,-0.36,117.68,1605,592400,2.64,0.85,121.29,281,599937,0.43,-0.72,116.42,1970,2021-11-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2021-12,2633,monthly,598955,1.6,0.11,116.85,2633,1578658,9.76,0.63,133.12,1037497,4.96,0.1,131.34,763098,3.14,0.05,127.49,538892,0.87,0.12,113.27,527927,0.94,0.04,116.06,687421,2.77,0.24,118.51,661270,3.81,0.51,115.21,680,577919,0.98,-0.01,117.68,1895,586020,2.61,-1.08,119.98,208,602202,1.28,0.38,116.86,2425,2021-12-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2022-01,2176,monthly,605671,1.93,1.12,118.16,2176,1578124,8.46,-0.03,133.07,1043323,4.64,0.56,132.08,771236,3.58,1.07,128.85,545244,1.22,1.18,114.6,534446,1.36,1.23,117.49,693782,2.93,0.93,119.61,667663,3.8,0.97,116.32,526,584653,1.41,1.17,119.05,1581,600450,3.36,2.46,122.94,126,607200,1.55,0.83,117.83,2050,2022-01-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2022-02,2346,monthly,610621,3.49,0.82,119.13,2346,1583359,9.44,0.33,133.51,1050526,6.31,0.69,132.99,776310,5.04,0.66,129.69,550114,2.83,0.89,115.63,539259,2.87,0.9,118.55,698569,4.59,0.69,120.43,672458,5.36,0.72,117.15,688,589562,2.96,0.84,120.05,1594,604875,2.92,0.74,123.85,141,611719,3.49,0.74,118.71,2205,2022-02-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2022-03,2907,monthly,614453,3.8,0.63,119.87,2907,1603974,10.36,1.3,135.25,1058869,6.83,0.79,134.05,780829,5.35,0.58,130.45,553466,3.11,0.61,116.33,542772,3.19,0.65,119.32,702682,4.89,0.59,121.14,678452,5.87,0.89,118.2,747,592815,3.22,0.55,120.71,2069,617371,3.06,2.07,126.4,248,613322,3.83,0.26,119.02,2659,2022-03-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2022-04,2684,monthly,613652,4.77,-0.13,119.72,2684,1614321,12.0,0.65,136.12,1059280,8.18,0.04,134.1,782885,6.77,0.26,130.79,551799,3.88,-0.3,115.98,541711,4.05,-0.2,119.09,702430,6.01,-0.04,121.1,677517,6.67,-0.14,118.04,718,592054,4.22,-0.13,120.55,1899,609912,1.37,-1.21,124.88,197,613075,5.23,-0.04,118.97,2487,2022-04-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2022-05,2792,monthly,610845,5.1,-0.5,119.2,2792,1615107,11.8,0.0,136.2,1060008,8.3,0.1,134.2,785476,7.7,0.3,131.2,547403,3.9,-0.8,115.1,538671,4.4,-0.6,118.4,700266,6.3,-0.3,120.7,672986,6.7,-0.7,117.2,680,589666,4.6,-0.4,120.1,2055,608915,2.7,-0.2,124.7,207,610123,5.3,-0.5,118.4,2585,2022-05-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2022-06,2832,monthly,614719,6.1,0.6,119.9,2832,1608004,11.6,-0.4,135.6,1065725,9.1,0.5,134.9,793243,8.3,1.0,132.5,550252,5.0,0.5,115.7,541890,5.3,0.6,119.1,705074,7.3,0.7,121.6,675440,7.8,0.4,117.7,535,593808,5.5,0.7,120.9,2221,606788,3.4,-0.3,124.2,219,614493,6.2,0.7,119.2,2613,2022-06-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2022-07,3223,monthly,622298,5.8,1.2,121.4,3223,1616186,9.6,0.5,136.3,1080629,9.8,1.4,136.8,805060,8.9,1.5,134.5,556502,4.5,1.1,117.0,548373,5.3,1.2,120.6,714141,6.6,1.3,123.1,682622,5.7,1.1,118.9,652,601383,5.8,1.3,122.5,2478,618020,5.2,1.9,126.5,127,621755,5.6,1.2,120.7,3095,2022-07-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2022-08,3384,monthly,632014,4.9,1.6,123.3,3384,1645468,7.5,1.8,138.7,1100327,8.6,1.8,139.3,819830,7.8,1.8,137.0,564507,3.7,1.4,118.7,556350,4.6,1.5,122.3,726390,5.4,1.7,125.2,693336,4.0,1.6,120.8,740,610760,5.2,1.6,124.4,2531,623379,4.8,0.9,127.6,151,631821,4.5,1.6,122.6,3231,2022-08-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2022-09,3308,monthly,636692,5.4,0.7,124.2,3308,1671362,7.5,1.6,140.9,1113268,8.8,1.2,140.9,828257,8.6,1.0,138.4,567846,4.1,0.6,119.4,560134,5.2,0.7,123.1,732392,5.7,0.8,126.3,697959,4.1,0.7,121.6,677,615394,5.8,0.8,125.3,2517,644363,7.9,3.4,131.9,120,635162,4.9,0.5,123.3,3188,2022-09-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2022-10,3014,monthly,631250,5.0,-0.9,123.2,3014,1650824,4.7,-1.2,139.2,1103159,6.0,-0.9,139.7,821463,6.9,-0.8,137.2,562968,4.2,-0.9,118.3,556070,5.0,-0.7,122.2,724777,5.0,-1.0,125.0,688333,3.9,-1.4,119.9,648,610956,5.3,-0.7,124.4,2224,647125,10.2,0.4,132.5,128,629063,4.1,-1.0,122.1,2886,2022-10-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2022-11,2827,monthly,627294,4.8,-0.6,122.4,2827,1641605,4.6,-0.6,138.4,1096379,5.8,-0.6,138.8,815683,6.9,-0.7,136.3,559596,4.0,-0.6,117.6,553363,4.9,-0.5,121.6,718775,4.8,-0.8,123.9,683000,3.8,-0.8,119.0,564,607357,5.1,-0.6,123.7,2104,655103,10.6,1.2,134.1,69,624136,4.0,-0.8,121.1,2758,2022-11-01
Inner London,http://landregistry.data.gov.uk/id/region/inner-london,E13000001,2022-12,2524,monthly,622388,3.9,-0.8,121.4,2524,1622373,2.8,-1.2,136.8,1086885,4.8,-0.9,137.6,807536,5.8,-1.0,134.9,555745,3.1,-0.7,116.8,549830,4.1,-0.6,120.9,711668,3.5,-1.0,122.7,676374,2.3,-1.0,117.8,562,602896,4.3,-0.7,122.8,1761,653286,11.5,-0.3,133.8,47,618999,2.8,-0.8,120.1,2477,2022-12-01
